"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"277","pyrE1microMFe","H26","pyrE","1microMFe",8.00166666666667,6,0.0303977599138599,0.00580528881740382,0.00609227698487317,0.00236999923535409
"278","pyrE1microMFe","H26","pyrE","1microMFe",8.50166666666667,6,0.0323898379678376,0.00629738970714498,0.00660870519699208,0.00257089858232667
"279","pyrE1microMFe","H26","pyrE","1microMFe",9.00166666666667,6,0.0343730137599666,0.00679656428228738,0.00713255678667645,0.00277468574927158
"280","pyrE1microMFe","H26","pyrE","1microMFe",9.50166666666667,6,0.0363438806974839,0.0073010699269728,0.00766200299073802,0.00298064931624377
"281","pyrE1microMFe","H26","pyrE","1microMFe",10.0016666666667,6,0.0382991050779061,0.00780914763964571,0.0081951978502538,0.00318807117386527
"282","pyrE1microMFe","H26","pyrE","1microMFe",10.5016666666667,6,0.0402354494833115,0.00831904031778746,0.00873029739921777,0.00339623398803668
"283","pyrE1microMFe","H26","pyrE","1microMFe",11.0016666666667,6,0.0421497948606547,0.00882901060678049,0.00926547839577512,0.00360442848670545
"284","pyrE1microMFe","H26","pyrE","1microMFe",11.5016666666667,6,0.0440391609593342,0.00933735798879759,0.00979895625591168,0.00381196043637571
"285","pyrE1microMFe","H26","pyrE","1microMFe",12.0016666666667,6,0.045900724838012,0.00984243481541146,0.0103290018786458,0.00401815718739374
"286","pyrE1microMFe","H26","pyrE","1microMFe",12.5016666666667,6,0.0477318372004221,0.0103426610235546,0.0108539570894813,0.00422237368171341
"287","pyrE1microMFe","H26","pyrE","1microMFe",13.0016666666667,6,0.0495300363727243,0.0108365373168295,0.0113722484733436,0.00442399783414349
"288","pyrE1microMFe","H26","pyrE","1microMFe",13.5016666666667,6,0.0512930597908846,0.0113226566410795,0.0118823994174537,0.00462245521722999
"289","pyrE1microMFe","H26","pyrE","1microMFe",14.0016666666667,6,0.053018852923554,0.011799713832599,0.012383040236503,0.00481721300012134
"290","pyrE1microMFe","H26","pyrE","1microMFe",14.5016666666667,6,0.0547055756119967,0.0122665133674102,0.0128729163050207,0.00500778311219732
"291","pyrE1microMFe","H26","pyrE","1microMFe",15.0016666666667,6,0.0563516058619889,0.0127219751888197,0.0133508941730198,0.00519372462215932
"292","pyrE1microMFe","H26","pyrE","1microMFe",15.5016666666667,6,0.0579555411716775,0.0131651386363404,0.0138159656891472,0.00537464534200572
"293","pyrE1microMFe","H26","pyrE","1microMFe",16.0016666666667,6,0.0595161975228863,0.0135951645406343,0.0142672501991917,0.00555020268228886
"294","pyrE1microMFe","H26","pyrE","1microMFe",16.5016666666667,6,0.0610326062003199,0.0140113355853419,0.0147039949258007,0.00572010379983133
"295","pyrE1microMFe","H26","pyrE","1microMFe",17.0016666666667,6,0.0625040086329376,0.0144130550667611,0.0151255736668425,0.00588410509136676
"296","pyrE1microMFe","H26","pyrE","1microMFe",17.5016666666667,6,0.0639298494741685,0.0147998442059209,0.0155314839746014,0.0060420110961987
"297","pyrE1microMFe","H26","pyrE","1microMFe",18.0016666666667,6,0.065309768152661,0.0151713381845652,0.0159213429957976,0.00619367287789787
"298","pyrE1microMFe","H26","pyrE","1microMFe",18.5016666666667,6,0.0666435891332021,0.0155272810870958,0.0162948821634812,0.00633898595935873
"299","pyrE1microMFe","H26","pyrE","1microMFe",19.0016666666667,6,0.0679313111288534,0.0158675199350331,0.0166519409365838,0.00647788788737854
"300","pyrE1microMFe","H26","pyrE","1microMFe",19.5016666666667,6,0.0691730955009273,0.0161919979996386,0.0169924597819453,0.00661035550254677
"301","pyrE1microMFe","H26","pyrE","1microMFe",20.0016666666667,6,0.0703692540740093,0.0165007475727165,0.0173164725877359,0.00673640198793726
"302","pyrE1microMFe","H26","pyrE","1microMFe",20.5016666666667,6,0.0715202365797067,0.0167938823660826,0.0176240986871878,0.00685607376620445
"303","pyrE1microMFe","H26","pyrE","1microMFe",21.0016666666667,6,0.0726266179260838,0.0170715896975785,0.01791553465832,0.00696944730953693
"304","pyrE1microMFe","H26","pyrE","1microMFe",21.5016666666667,6,0.0736890854707297,0.0173341226066384,0.018191046049733,0.00707662592085111
"305","pyrE1microMFe","H26","pyrE","1microMFe",22.0016666666667,6,0.0747084264549217,0.0175817920260598,0.0184509591653862,0.00717773653793008
"306","pyrE1microMFe","H26","pyrE","1microMFe",22.5016666666667,6,0.0756855157351636,0.0178149591194878,0.0186956530232805,0.0072729266052145
"307","pyrE1microMFe","H26","pyrE","1microMFe",23.0016666666667,6,0.0766213039271545,0.0180340278768131,0.0189255515848053,0.00736236105088658
"308","pyrE1microMFe","H26","pyrE","1microMFe",23.5016666666667,6,0.0775168060565311,0.0182394380427289,0.0191411163337144,0.00744621939996564
"309","pyrE1microMFe","H26","pyrE","1microMFe",24.0016666666667,6,0.0783730907909857,0.0184316584375079,0.0193428392667103,0.00752469304752645
"310","pyrE1microMFe","H26","pyrE","1microMFe",24.5016666666667,6,0.0791912703099329,0.0186111807139665,0.0195312363417812,0.00759798270999083
"311","pyrE1microMFe","H26","pyrE","1microMFe",25.0016666666667,6,0.0799724908510188,0.018778513580818,0.0197068414159811,0.00766629606682137
"312","pyrE1microMFe","H26","pyrE","1microMFe",25.5016666666667,6,0.0807179239576172,0.0189341775103131,0.0198702006914396,0.00772984559992464
"313","pyrE1microMFe","H26","pyrE","1microMFe",26.0016666666667,6,0.0814287584380907,0.0190786999373042,0.0200218676770883,0.00778884663367743
