"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"40","arsR-Fe","AKS338","arsR","-Fe",19.5016666666667,9,0.107927517865478,0.0127284030546851,0.00978391669288304,0.00424280101822836
"41","arsR-Fe","AKS338","arsR","-Fe",20.0016666666667,9,0.10877137790866,0.0128961699203407,0.00991287372153374,0.00429872330678023
"42","arsR-Fe","AKS338","arsR","-Fe",20.5016666666667,9,0.109564352846533,0.0130555969161856,0.0100354201587609,0.00435186563872854
"43","arsR-Fe","AKS338","arsR","-Fe",21.0016666666667,9,0.110309257741764,0.0132069931471125,0.0101517936036181,0.00440233104903749
"44","arsR-Fe","AKS338","arsR","-Fe",21.5016666666667,9,0.111008783111093,0.0133506687267725,0.0102622324305594,0.00445022290892416
"45","arsR-Fe","AKS338","arsR","-Fe",22.0016666666667,9,0.111665496462655,0.0134869329109598,0.0103669743546315,0.00449564430365325
"46","arsR-Fe","AKS338","arsR","-Fe",22.5016666666667,9,0.11228184441074,0.0136160924796936,0.0104662551878319,0.0045386974932312
"47","arsR-Fe","AKS338","arsR","-Fe",23.0016666666667,9,0.112860155270399,0.0137384503480897,0.0105603077713307,0.00457948344936325
"48","arsR-Fe","AKS338","arsR","-Fe",23.5016666666667,9,0.113402642044214,0.0138543043863656,0.0106493610684454,0.00461810146212187
"49","arsR-Fe","AKS338","arsR","-Fe",24.0016666666667,9,0.113911405722933,0.0139639464298591,0.0107336394036749,0.00465464880995305
"50","arsR-Fe","AKS338","arsR","-Fe",24.5016666666667,9,0.114388438830481,0.0140676614606904,0.0108133618336681,0.00468922048689681
"51","arsR-Fe","AKS338","arsR","-Fe",25.0016666666667,9,0.11483562915212,0.0141657269435995,0.0108887416367045,0.00472190898119983
"52","arsR-Fe","AKS338","arsR","-Fe",25.5016666666667,9,0.115254763592114,0.0142584122995018,0.0109599859080324,0.00475280409983394
"53","arsR-Fe","AKS338","arsR","-Fe",26.0016666666667,9,0.115647532114244,0.0143459785013789,0.0110272952492432,0.00478199283379295
"54","arsR-Fe","AKS338","arsR","-Fe",26.5016666666667,9,0.116015531724918,0.0144286777782249,0.011090863540705,0.0048095592594083
"55","arsR-Fe","AKS338","arsR","-Fe",27.0016666666667,9,0.116360270464358,0.0145067534138834,0.0111508777869341,0.00483558447129447
"56","arsR-Fe","AKS338","arsR","-Fe",27.5016666666667,9,0.116683171376568,0.0145804396287015,0.0112075180256268,0.00486014654290049
"57","arsR-Fe","AKS338","arsR","-Fe",28.0016666666667,9,0.116985576433482,0.0146499615329943,0.0112609572918889,0.0048833205109981
"58","arsR-Fe","AKS338","arsR","-Fe",28.5016666666667,9,0.117268750392782,0.0147155351423334,0.0113113616299877,0.00490517838077781
"59","arsR-Fe","AKS338","arsR","-Fe",29.0016666666667,9,0.117533884572646,0.0147773674456416,0.0113588901456937,0.0049257891485472
"60","arsR-Fe","AKS338","arsR","-Fe",29.5016666666667,9,0.117782100529856,0.0148356565179895,0.0114036950929841,0.00494521883932984
"61","arsR-Fe","AKS338","arsR","-Fe",30.0016666666667,9,0.118014453630637,0.0148905916708429,0.0114459219895334,0.00496353055694762
"62","arsR-Fe","AKS338","arsR","-Fe",30.5016666666667,9,0.118231936506001,0.0149423536332996,0.011485709756024,0.00498078454443321
"63","arsR-Fe","AKS338","arsR","-Fe",31.0016666666667,9,0.118435482385614,0.0149911147585854,0.0115231908748727,0.00499703825286181
"64","arsR-Fe","AKS338","arsR","-Fe",31.5016666666667,9,0.118625968306009,0.0150370392507465,0.011558491564483,0.00501234641691552
"65","arsR-Fe","AKS338","arsR","-Fe",32.0016666666667,9,0.118804218190607,0.01508028340709,0.0115917319656001,0.00502676113569666
"66","arsR-Fe","AKS338","arsR","-Fe",32.5016666666667,9,0.11897100580035,0.0151209958724751,0.0116230263367775,0.00504033195749168
