"","ID","strain","name","condition","time","reps","average","sd","CI95","sem","facet"
"42","idr-Fe","SH118","idr","-Fe",20.5016666666667,6,0.0449222358077261,0.0295773766125904,0.0310395531518784,0.0120749134384959,"-Fe"
"43","idr-Fe","SH118","idr","-Fe",21.0016666666667,6,0.046209990020066,0.0303974662992667,0.0319001844969875,0.0124097136511085,"-Fe"
"44","idr-Fe","SH118","idr","-Fe",21.5016666666667,6,0.0475004829116966,0.0312147961491449,0.0327579195710006,0.0127433871650664,"-Fe"
"45","idr-Fe","SH118","idr","-Fe",22.0016666666667,6,0.0487931778907699,0.032028755000228,0.033612116998736,0.013075684474529,"-Fe"
"46","idr-Fe","SH118","idr","-Fe",22.5016666666667,6,0.0500875396665166,0.0328387335278655,0.0344621373331893,0.0134063568237494,"-Fe"
"47","idr-Fe","SH118","idr","-Fe",23.0016666666667,6,0.051383035468478,0.0336441255466766,0.0353073444218174,0.0137351567385823,"-Fe"
"48","idr-Fe","SH118","idr","-Fe",23.5016666666667,6,0.0526791362552436,0.0344443293029107,0.036147106762788,0.0140618385540876,"-Fe"
"49","idr-Fe","SH118","idr","-Fe",24.0016666666667,6,0.0539753179072128,0.0352387487517313,0.036980798845407,0.0143861589359799,"-Fe"
"50","idr-Fe","SH118","idr","-Fe",24.5016666666667,6,0.0552710623980221,0.0360267948140252,0.0378078024690579,0.0147078773937182,"-Fe"
"51","idr-Fe","SH118","idr","-Fe",25.0016666666667,6,0.0565658589394362,0.0368078866074926,0.0386275080351528,0.0150267567830966,"-Fe"
"52","idr-Fe","SH118","idr","-Fe",25.5016666666667,6,0.0578592050946998,0.0375814526469745,0.0394393158067983,0.0153425637962759,"-Fe"
"53","idr-Fe","SH118","idr","-Fe",26.0016666666667,6,0.0591506078555842,0.0383469320091985,0.040242637131121,0.0156550694372893,"-Fe"
"54","idr-Fe","SH118","idr","-Fe",26.5016666666667,6,0.060439584678628,0.0391037754573944,0.0410368956194796,0.015964049481164,"-Fe"
"55","idr-Fe","SH118","idr","-Fe",27.0016666666667,6,0.061725664476373,0.039851446521521,0.041821528281093,0.016269284914923,"-Fe"
"56","idr-Fe","SH118","idr","-Fe",27.5016666666667,6,0.063008388559723,0.0405894225301707,0.0425959866059582,0.0165705623588576,"-Fe"
"57","idr-Fe","SH118","idr","-Fe",28.0016666666667,6,0.0642873115279032,0.0413171955905669,0.0433597375932941,0.01686767446661,"-Fe"
"58","idr-Fe","SH118","idr","-Fe",28.5016666666667,6,0.065562002102869,0.0420342735134326,0.044112264722132,0.0171604203027493,"-Fe"
"59","idr-Fe","SH118","idr","-Fe",29.0016666666667,6,0.0668320439054035,0.0427401806798984,0.0448530688610792,0.0174486056966852,"-Fe"
"60","idr-Fe","SH118","idr","-Fe",29.5016666666667,6,0.0680970361705367,0.043434458848012,0.0455816691146993,0.0177320435719239,"-Fe"
"61","idr-Fe","SH118","idr","-Fe",30.0016666666667,6,0.0693565944003363,0.0441166678968217,0.0462976036043797,0.0180105542498395,"-Fe"
"62","idr-Fe","SH118","idr","-Fe",30.5016666666667,6,0.0706103509525228,0.0447863865064181,0.0470004301819918,0.018283965727299,"-Fe"
"63","idr-Fe","SH118","idr","-Fe",31.0016666666667,6,0.071857955563783,0.0454432127727335,0.0476897270750829,0.018552113927654,"-Fe"
"64","idr-Fe","SH118","idr","-Fe",31.5016666666667,6,0.0730990758070605,0.0460867647563115,0.0483650934627754,0.0188148429247744,"-Fe"
"65","idr-Fe","SH118","idr","-Fe",32.0016666666667,6,0.0743333974825054,0.0467166809646671,0.049026149981972,0.0190720051399711,"-Fe"
"66","idr-Fe","SH118","idr","-Fe",32.5016666666667,6,0.0755606249421582,0.0473326207682563,0.049672539163889,0.019323461511815,"-Fe"
"67","idr-Fe","SH118","idr","-Fe",33.0016666666667,6,0.0767804813488211,0.0479342647504599,0.0503039258013424,0.0195690816390175,"-Fe"
"68","idr-Fe","SH118","idr","-Fe",33.5016666666667,6,0.0779927088699294,0.0485213149923608,0.0509199972476028,0.0198087438966899,"-Fe"
"69","idr-Fe","SH118","idr","-Fe",34.0016666666667,6,0.0791970688075807,0.0490934952934443,0.0515204636480062,0.0200423355264443,"-Fe"
"70","idr-Fe","SH118","idr","-Fe",34.5016666666667,6,0.0803933416661993,0.0496505513296882,0.0521050581058597,0.0202697527009335,"-Fe"
"71","idr-Fe","SH118","idr","-Fe",35.0016666666667,6,0.0815813271596107,0.0501922507508209,0.0526735367845075,0.0204909005635562,"-Fe"
"72","idr-Fe","SH118","idr","-Fe",35.5016666666667,6,0.0827608441595732,0.0507183832188132,0.0532256789477249,0.0207056932441716,"-Fe"
"73","idr-Fe","SH118","idr","-Fe",36.0016666666667,6,0.0839317305880594,0.0512287603899322,0.0537612869408865,0.0209140538517727,"-Fe"
"74","idr-Fe","SH118","idr","-Fe",36.5016666666667,6,0.0850938432558009,0.0517232158429257,0.0542801861155988,0.0211159144451678,"-Fe"
"75","idr-Fe","SH118","idr","-Fe",37.0016666666667,6,0.0862470576497973,0.0522016049561104,0.0547822247007131,0.021311215982802,"-Fe"
"76","idr-Fe","SH118","idr","-Fe",37.5016666666667,6,0.0873912676726572,0.0526638047363234,0.0552672736228207,0.0214999082529267,"-Fe"
"77","idr-Fe","SH118","idr","-Fe",38.0016666666667,6,0.08852638533677,0.0531097136028481,0.0557352262794974,0.0216819497853881,"-Fe"
"78","idr-Fe","SH118","idr","-Fe",38.5016666666667,6,0.0896523404164183,0.0535392511295543,0.0561859982686956,0.021857307746356,"-Fe"
"79","idr-Fe","SH118","idr","-Fe",39.0016666666667,6,0.0907690800610177,0.0539523577485903,0.0566195270777889,0.0220259578173567,"-Fe"
"80","idr-Fe","SH118","idr","-Fe",39.5016666666667,6,0.0918765683727271,0.0543489944190387,0.0570357717358471,0.0221878840600026,"-Fe"
"81","idr-Fe","SH118","idr","-Fe",40.0016666666667,6,0.0929747859517008,0.0547291422639943,0.0574347124327732,0.0223430787678292,"-Fe"
"82","idr-Fe","SH118","idr","-Fe",40.5016666666667,6,0.0940637294122586,0.055092802179545,0.0578163501089537,0.022491542306663,"-Fe"
"83","idr-Fe","SH118","idr","-Fe",41.0016666666667,6,0.095143410873234,0.0554399944191354,0.0581807060190752,0.0226332829449381,"-Fe"
"84","idr-Fe","SH118","idr","-Fe",41.5016666666667,6,0.0962138574257215,0.0557707581567696,0.0585278212737336,0.0227683166753747,"-Fe"
"85","idr-Fe","SH118","idr","-Fe",42.0016666666667,6,0.0972751105813873,0.0560851510324661,0.058857756362419,0.0228966670294119,"-Fe"
"86","idr-Fe","SH118","idr","-Fe",42.5016666666667,6,0.0983272257044336,0.0563832486833146,0.0591705906613886,0.023018364885762,"-Fe"
"87","idr-Fe","SH118","idr","-Fe",43.0016666666667,6,0.0993702714302149,0.0566651442634023,0.0594664219298618,0.0231334482744222,"-Fe"
"88","idr-Fe","SH118","idr","-Fe",43.5016666666667,6,0.100404329073404,0.0569309479557844,0.0597453657978636,0.0232419621774361,"-Fe"
"89","idr-Fe","SH118","idr","-Fe",44.0016666666667,6,0.101429492028482,0.0571807864795588,0.0600075552489315,0.0233439583276591,"-Fe"
"90","idr-Fe","SH118","idr","-Fe",44.5016666666667,6,0.102445865165214,0.0574148025949847,0.0602531401007694,0.0234394950067227,"-Fe"
"91","idr-Fe","SH118","idr","-Fe",45.0016666666667,6,0.103453564221616,0.0576331546094491,0.0604822864867915,0.0235286368433471,"-Fe"
"92","idr-Fe","SH118","idr","-Fe",45.5016666666667,6,0.104452715196804,0.0578360158869436,0.060695176341349,0.0236114546130856,"-Fe"
"93","idr-Fe","SH118","idr","-Fe",46.0016666666667,6,0.105443453745936,0.0580235743635593,0.060892006891274,0.0236880250405259,"-Fe"
"94","idr-Fe","SH118","idr","-Fe",46.5016666666667,6,0.106425924579344,0.0581960320713538,0.0610729901562084,0.0237584306049103,"-Fe"
"95","idr-Fe","SH118","idr","-Fe",47.0016666666667,6,0.10740028086777,0.0583536046727791,0.0612383524600152,0.0238227593500662,"-Fe"
"96","idr-Fe","SH118","idr","-Fe",47.5016666666667,6,0.108366683655481,0.0584965210076921,0.0613883339553963,0.0238811046994738,"-Fe"
"97","idr-Fe","SH118","idr","-Fe",48.0016666666667,6,0.10932530128288,0.0586250226548024,0.0615231881636591,0.0239335652772283,"-Fe"
"98","idr-Fe","SH118","idr","-Fe",48.5016666666667,6,0.110276308820077,0.058739363509238,0.0616431815314,0.0239802447355818,"-Fe"
"99","idr-Fe","SH118","idr","-Fe",49.0016666666667,6,0.11121988751275,0.0588398093777403,0.0617485930056866,0.024021251589682,"-Fe"
"100","idr-Fe","SH118","idr","-Fe",49.5016666666667,6,0.11215622424144,0.0589266375928239,0.0618397136291439,0.024056699060054,"-Fe"
"101","idr-Fe","SH118","idr","-Fe",50.0016666666667,6,0.113085510995341,0.0590001366470696,0.0619168461561679,0.0240867049233005,"-Fe"
"102","idr-Fe","SH118","idr","-Fe",50.5016666666667,6,0.114007944361446,0.0590606058485416,0.0619803046913087,0.0241113913714271,"-Fe"
"103","idr-Fe","SH118","idr","-Fe",51.0016666666667,6,0.114923725029834,0.0591083549981577,0.0620304143506906,0.024130884880129,"-Fe"
"104","idr-Fe","SH118","idr","-Fe",51.5016666666667,6,0.115833057315711,0.059143704089666,0.0620675109471574,0.0241453160863067,"-Fe"
"105","idr-Fe","SH118","idr","-Fe",52.0016666666667,6,0.116736148698739,0.0591669830327189,0.0620919406996562,0.0241548196750119,"-Fe"
"106","idr-Fe","SH118","idr","-Fe",52.5016666666667,6,0.117633209380034,0.0591785313993686,0.062104059967201,0.0241595342759543,"-Fe"
"107","idr-Fe","SH118","idr","-Fe",53.0016666666667,6,0.118524451857151,0.0591786981941445,0.0621042350075834,0.0241596023696364,"-Fe"
"108","idr-Fe","SH118","idr","-Fe",53.5016666666667,6,0.119410090517234,0.05916784164771,0.0620928417608288,0.0241551702031142,"-Fe"
"109","idr-Fe","SH118","idr","-Fe",54.0016666666667,6,0.120290341248445,0.0591463290339334,0.0620702656572243,0.0241463877153165,"-Fe"
"110","idr-Fe","SH118","idr","-Fe",54.5016666666667,6,0.12116542106969,0.0591145365100489,0.0620369014495777,0.0241334084717911,"-Fe"
"111","idr-Fe","SH118","idr","-Fe",55.0016666666667,6,0.122035547778586,0.0590728489794174,0.0619931530691938,0.0241163896086771,"-Fe"
"112","idr-Fe","SH118","idr","-Fe",55.5016666666667,6,0.122900939617524,0.059021659976239,0.0619394335048875,0.024095491785639,"-Fe"
"113","idr-Fe","SH118","idr","-Fe",56.0016666666667,6,0.123761814957661,0.0589613715714034,0.0618761647041807,0.0240708791474301,"-Fe"
"114","idr-Fe","SH118","idr","-Fe",56.5016666666667,6,0.12461839200056,0.0588923942985006,0.0618037774956536,0.0240427192936866,"-Fe"
"115","idr-Fe","SH118","idr","-Fe",57.0016666666667,6,0.125470888497187,0.0588151470988443,0.061722711531252,0.0240111832564838,"-Fe"
"116","idr-Fe","SH118","idr","-Fe",57.5016666666667,6,0.126319521483917,0.058730057284195,0.061633415247167,0.0239764454851173,"-Fe"
"117","idr-Fe","SH118","idr","-Fe",58.0016666666667,6,0.127164507035146,0.0586375605156917,0.0615363458417244,0.0239386838375024,"-Fe"
"118","idr-Fe","SH118","idr","-Fe",58.5016666666667,6,0.128006060032096,0.058538100797326,0.0614319692685374,0.0238980795775096,"-Fe"
"119","idr-Fe","SH118","idr","-Fe",59.0016666666667,6,0.128844393947344,0.058432130482111,0.0613207602429798,0.0238548173774832,"-Fe"
"120","idr-Fe","SH118","idr","-Fe",59.5016666666667,6,0.129679720644611,0.0583201102889106,0.0612032022598472,0.0238090853251117,"-Fe"
"121","idr-Fe","SH118","idr","-Fe",60.0016666666667,6,0.130512250193297,0.0582025093277056,0.0610797876198727,0.0237610749337429,"-Fe"
"122","idr-Fe","SH118","idr","-Fe",60.5016666666667,6,0.131342190697244,0.0580798051308785,0.0609510174625575,0.0237109811551554,"-Fe"
"123","idr-Fe","SH118","idr","-Fe",61.0016666666667,6,0.132169748137214,0.0579524836878993,0.0608174018025722,0.0236590023937198,"-Fe"
"124","idr-Fe","SH118","idr","-Fe",61.5016666666667,6,0.132995126226531,0.0578210394805961,0.0606794595667704,0.0236053405207969,"-Fe"
"125","idr-Fe","SH118","idr","-Fe",62.0016666666667,6,0.133818526279341,0.0576859755159877,0.0605377186286447,0.0235502008881423,"-Fe"
"126","idr-Fe","SH118","idr","-Fe",62.5016666666667,6,0.134640147090961,0.0575478033534542,0.0603927158368405,0.0234937923389982,"-Fe"
"127","idr-Fe","SH118","idr","-Fe",63.0016666666667,6,0.135460184829761,0.0574070431228172,0.06024499703413,0.0234363272154754,"-Fe"
"128","idr-Fe","SH118","idr","-Fe",63.5016666666667,6,0.136278832940035,0.0572642235297029,0.0600951170630404,0.0233780213607417,"-Fe"
"129","idr-Fe","SH118","idr","-Fe",64.0016666666667,6,0.137096282055337,0.057119881844368,0.0599436397541273,0.0233190941144611,"-Fe"
"130","idr-Fe","SH118","idr","-Fe",64.5016666666667,6,0.137912719921739,0.0569745638699858,0.0597911378926931,0.0232597682998459,"-Fe"
"131","idr100microMFe","SH118","idr","100microMFe",0,6,0,0,0,0,"100microMFe"
"132","idr100microMFe","SH118","idr","100microMFe",0.501666666666667,6,0.00105536555085299,0.000555408859371284,0.000582865851738203,0.000226744717346811,"100microMFe"
"133","idr100microMFe","SH118","idr","100microMFe",1.00166666666667,6,0.00214322026261376,0.00112414029576232,0.00117971289061619,0.000458928353986509,"100microMFe"
"134","idr100microMFe","SH118","idr","100microMFe",1.50166666666667,6,0.00326769549028631,0.00170791545497093,0.00179234734837566,0.000697253564748694,"100microMFe"
"135","idr100microMFe","SH118","idr","100microMFe",2.00166666666667,6,0.00442944666940867,0.00230658594295874,0.00242061349502399,0.000941659768020885,"100microMFe"
"136","idr100microMFe","SH118","idr","100microMFe",2.50166666666667,6,0.00562909689746798,0.00291995059140363,0.00306430021735433,0.00119206483717948,"100microMFe"
"137","idr100microMFe","SH118","idr","100microMFe",3.00166666666667,6,0.00686723336149681,0.00354775237043065,0.00372313777905538,0.00144836384021743,"100microMFe"
"138","idr100microMFe","SH118","idr","100microMFe",3.50166666666667,6,0.0081444037191263,0.00418967538260859,0.0043967946661043,0.00171042781254849,"100microMFe"
"139","idr100microMFe","SH118","idr","100microMFe",4.00166666666667,6,0.00946111245493862,0.00484534197038769,0.00508487455120868,0.00197810257612358,"100microMFe"
"140","idr100microMFe","SH118","idr","100microMFe",4.50166666666667,6,0.010817817235888,0.00551430997119852,0.00578691341320952,0.00225120761882963,"100microMFe"
"141","idr100microMFe","SH118","idr","100microMFe",5.00166666666667,6,0.0122149252913376,0.0061960701562404,0.00650237684925455,0.0025295350488793,"100microMFe"
"142","idr100microMFe","SH118","idr","100microMFe",5.50166666666667,6,0.0136527898448552,0.00689004389050102,0.00723065761913935,0.00281284863951802,"100microMFe"
"143","idr100microMFe","SH118","idr","100microMFe",6.00166666666667,6,0.015131706626268,0.00759558105270957,0.00797107346243208,0.00310088297984839,"100microMFe"
"144","idr100microMFe","SH118","idr","100microMFe",6.50166666666667,6,0.0166519104935629,0.0083119582546793,0.00872286522978808,0.00339334274787982,"100microMFe"
"145","idr100microMFe","SH118","idr","100microMFe",7.00166666666667,6,0.0182135721949715,0.00903837739977809,0.00948519537015752,0.00368990212202662,"100microMFe"
"146","idr100microMFe","SH118","idr","100microMFe",7.50166666666667,6,0.0198167953019792,0.00977396462003501,0.0102571468153472,0.00399020434718357,"100microMFe"
"147","idr100microMFe","SH118","idr","100microMFe",8.00166666666667,6,0.0214616133439815,0.0105177696305899,0.0110377223025566,0.00429386147118104,"100microMFe"
"148","idr100microMFe","SH118","idr","100microMFe",8.50166666666667,6,0.0231479871748725,0.0112687655387869,0.0118258441740347,0.00460045426684785,"100microMFe"
"149","idr100microMFe","SH118","idr","100microMFe",9.00166666666667,6,0.0248758026009384,0.0120258491431684,0.0126203546908535,0.0049095323540748,"100microMFe"
"150","idr100microMFe","SH118","idr","100microMFe",9.50166666666667,6,0.0266448682980477,0.0127878417549145,0.0134200168949573,0.00522061453516627,"100microMFe"
"151","idr100microMFe","SH118","idr","100microMFe",10.0016666666667,6,0.0284549140442557,0.0135534905709012,0.0142235160500979,0.0055331893553885,"100microMFe"
"152","idr100microMFe","SH118","idr","100microMFe",10.5016666666667,6,0.0303055892915847,0.0143214706234916,0.0150294616880155,0.0058467158989689,"100microMFe"
"153","idr100microMFe","SH118","idr","100microMFe",11.0016666666667,6,0.0321964620979147,0.0150903873274845,0.0158363902812969,0.00616062482888308,"100microMFe"
"154","idr100microMFe","SH118","idr","100microMFe",11.5016666666667,6,0.0341270184366504,0.0158587796393125,0.0166427685587513,0.00647431967659245,"100microMFe"
"155","idr100microMFe","SH118","idr","100microMFe",12.0016666666667,6,0.0360966618981523,0.016625123837694,0.0174469974729604,0.00678717838548859,"100microMFe"
"156","idr100microMFe","SH118","idr","100microMFe",12.5016666666667,6,0.0381047137928947,0.0173878379285287,0.0182474168229332,0.00709855510918455,"100microMFe"
"157","idr100microMFe","SH118","idr","100microMFe",13.0016666666667,6,0.0401504136619917,0.0181452866699891,0.019042310527616,0.00740778226299975,"100microMFe"
"158","idr100microMFe","SH118","idr","100microMFe",13.5016666666667,6,0.0422329201961967,0.0188957872065688,0.0198299125384639,0.00771417282405067,"100microMFe"
"159","idr100microMFe","SH118","idr","100microMFe",14.0016666666667,6,0.0443513125598137,0.0196376152934231,0.0206084133714846,0.00801702287232699,"100microMFe"
"160","idr100microMFe","SH118","idr","100microMFe",14.5016666666667,6,0.046504592111245,0.0203690120847763,0.0213759672312363,0.00831561436204769,"100microMFe"
"161","idr100microMFe","SH118","idr","100microMFe",15.0016666666667,6,0.0486916845072439,0.0210881914526115,0.0221306996913204,0.0086092181095033,"100microMFe"
"162","idr100microMFe","SH118","idr","100microMFe",15.5016666666667,6,0.0509114421734379,0.0217933477944083,0.0228707158881006,0.00889709698055159,"100microMFe"
"163","idr100microMFe","SH118","idr","100microMFe",16.0016666666667,6,0.0531626471194345,0.0224826642815034,0.0235941091768262,0.00917850925799674,"100microMFe"
"164","idr100microMFe","SH118","idr","100microMFe",16.5016666666667,6,0.0554440140729223,0.023154321492831,0.0242989701921865,0.00945271216629894,"100microMFe"
"165","idr100microMFe","SH118","idr","100microMFe",17.0016666666667,6,0.0577541939037146,0.0238065063724851,0.0249833962486967,0.0097189655284841,"100microMFe"
"166","idr100microMFe","SH118","idr","100microMFe",17.5016666666667,6,0.060091777305745,0.0244374214438577,0.0256455010103426,0.00997653552779984,"100microMFe"
"167","idr100microMFe","SH118","idr","100microMFe",18.0016666666667,6,0.06245529870267,0.0250452942081446,0.0262834243537075,0.0102246985446395,"100microMFe"
"168","idr100microMFe","SH118","idr","100microMFe",18.5016666666667,6,0.0648432403410345,0.0256283866508816,0.0268953423444696,0.0104627450375693,"100microMFe"
"169","idr100microMFe","SH118","idr","100microMFe",19.0016666666667,6,0.0672540365339364,0.0261850047769497,0.0274794772437776,0.0106899834359778,"100microMFe"
"170","idr100microMFe","SH118","idr","100microMFe",19.5016666666667,6,0.0696860780178175,0.0267135080922489,0.0280341074586558,0.0109057440109532,"100microMFe"
"171","idr100microMFe","SH118","idr","100microMFe",20.0016666666667,6,0.0721377163854107,0.0272123189490152,0.0285575773493134,0.0111093826904928,"100microMFe"
"172","idr100microMFe","SH118","idr","100microMFe",20.5016666666667,6,0.0746072685589667,0.0276799316715923,0.0290483068060546,0.0113002847850841,"100microMFe"
"173","idr100microMFe","SH118","idr","100microMFe",21.0016666666667,6,0.077093021269635,0.0281149213803678,0.0295048005094316,0.0114778685900611,"100microMFe"
"174","idr100microMFe","SH118","idr","100microMFe",21.5016666666667,6,0.0795932355112301,0.0285159524335357,0.029925656789331,0.0116415888319398,"100microMFe"
"175","idr100microMFe","SH118","idr","100microMFe",22.0016666666667,6,0.0821061509394983,0.0288817864093273,0.0303095760018115,0.0117909399271503,"100microMFe"
"176","idr100microMFe","SH118","idr","100microMFe",22.5016666666667,6,0.0846299901913335,0.029211289555322,0.0306553683466762,0.0119254590232051,"100microMFe"
"177","idr100microMFe","SH118","idr","100microMFe",23.0016666666667,6,0.0871629631020693,0.0295034396363326,0.0309619610538872,0.0120447287943365,"100microMFe"
"178","idr100microMFe","SH118","idr","100microMFe",23.5016666666667,6,0.0897032708028959,0.0297573321181025,0.0312284048729582,0.0121483799659807,"100microMFe"
"179","idr100microMFe","SH118","idr","100microMFe",24.0016666666667,6,0.0922491096844975,0.0299721856305546,0.0314538798062823,0.0122360935451395,"100microMFe"
"180","idr100microMFe","SH118","idr","100microMFe",24.5016666666667,6,0.0947986752170701,0.0301473466615023,0.0316377000348797,0.0123076027365798,"100microMFe"
"181","idr100microMFe","SH118","idr","100microMFe",25.0016666666667,6,0.0973501656208423,0.030282293439471,0.0317793179931692,0.0123626945279891,"100microMFe"
"182","idr100microMFe","SH118","idr","100microMFe",25.5016666666667,6,0.0999017853849804,0.0303766389724752,0.0318783275579688,0.0124012109305509,"100microMFe"
"183","idr100microMFe","SH118","idr","100microMFe",26.0016666666667,6,0.102451748636208,0.0304301332181339,0.0319344663258923,0.0124230498648908,"100microMFe"
"184","idr100microMFe","SH118","idr","100microMFe",26.5016666666667,6,0.104998282361536,0.0304426643692847,0.031947616962519,0.0124281656859256,"100microMFe"
"185","idr100microMFe","SH118","idr","100microMFe",27.0016666666667,6,0.107539629492078,0.0304142592481484,0.031917807616043,0.0124165693437813,"100microMFe"
"186","idr100microMFe","SH118","idr","100microMFe",27.5016666666667,6,0.110074051857019,0.0303450828110048,0.0318452113974635,0.0123883281815771,"100microMFe"
"187","idr100microMFe","SH118","idr","100microMFe",28.0016666666667,6,0.112599833018285,0.0302354367741487,0.0317301449386133,0.0123435653744744,"100microMFe"
"188","idr100microMFe","SH118","idr","100microMFe",28.5016666666667,6,0.115115280997403,0.0300857573805106,0.0315730660483715,0.012282459017904,"100microMFe"
"189","idr100microMFe","SH118","idr","100microMFe",29.0016666666667,6,0.117618730906381,0.0298966123346471,0.0313745704961326,0.0122052408762805,"100microMFe"
"190","idr100microMFe","SH118","idr","100microMFe",29.5016666666667,6,0.120108547494191,0.0296686969417466,0.0311353879599419,0.0121121948067585,"100microMFe"
"191","idr100microMFe","SH118","idr","100microMFe",30.0016666666667,6,0.122583127619689,0.0294028294937772,0.0308563771845546,0.012003654875635,"100microMFe"
"192","idr100microMFe","SH118","idr","100microMFe",30.5016666666667,6,0.125040902660553,0.02909994595285,0.0305385204019677,0.0118800031878418,"100microMFe"
"193","idr100microMFe","SH118","idr","100microMFe",31.0016666666667,6,0.127480340866135,0.0287610939882235,0.0301829170736399,0.0117416674525627,"100microMFe"
"194","idr100microMFe","SH118","idr","100microMFe",31.5016666666667,6,0.12989994966012,0.0283874264290812,0.029790777019603,0.0115891183103411,"100microMFe"
"195","idr100microMFe","SH118","idr","100microMFe",32.0016666666667,6,0.132298277896591,0.0279801942002364,0.029363413004939,0.0114228664490934,"100microMFe"
"196","idr100microMFe","SH118","idr","100microMFe",32.5016666666667,6,0.134673918070628,0.0275407388122222,0.0289022328586125,0.0112434595382015,"100microMFe"
"197","idr100microMFe","SH118","idr","100microMFe",33.0016666666667,6,0.137025508482048,0.0270704844808123,0.0284087312034156,0.0110514790113202,"100microMFe"
"198","idr100microMFe","SH118","idr","100microMFe",33.5016666666667,6,0.139351735348324,0.0265709299538707,0.0278844808787717,0.0108475367297028,"100microMFe"
